"Label (Grouping)","Banks County, Georgia!!Total!!Estimate","Banks County, Georgia!!Total!!Margin of Error","Banks County, Georgia!!Percent!!Estimate","Banks County, Georgia!!Percent!!Margin of Error","Banks County, Georgia!!Male!!Estimate","Banks County, Georgia!!Male!!Margin of Error","Banks County, Georgia!!Percent Male!!Estimate","Banks County, Georgia!!Percent Male!!Margin of Error","Banks County, Georgia!!Female!!Estimate","Banks County, Georgia!!Female!!Margin of Error","Banks County, Georgia!!Percent Female!!Estimate","Banks County, Georgia!!Percent Female!!Margin of Error","Barrow County, Georgia!!Total!!Estimate","Barrow County, Georgia!!Total!!Margin of Error","Barrow County, Georgia!!Percent!!Estimate","Barrow County, Georgia!!Percent!!Margin of Error","Barrow County, Georgia!!Male!!Estimate","Barrow County, Georgia!!Male!!Margin of Error","Barrow County, Georgia!!Percent Male!!Estimate","Barrow County, Georgia!!Percent Male!!Margin of Error","Barrow County, Georgia!!Female!!Estimate","Barrow County, Georgia!!Female!!Margin of Error","Barrow County, Georgia!!Percent Female!!Estimate","Barrow County, Georgia!!Percent Female!!Margin of Error","Clarke County, Georgia!!Total!!Estimate","Clarke County, Georgia!!Total!!Margin of Error","Clarke County, Georgia!!Percent!!Estimate","Clarke County, Georgia!!Percent!!Margin of Error","Clarke County, Georgia!!Male!!Estimate","Clarke County, Georgia!!Male!!Margin of Error","Clarke County, Georgia!!Percent Male!!Estimate","Clarke County, Georgia!!Percent Male!!Margin of Error","Clarke County, Georgia!!Female!!Estimate","Clarke County, Georgia!!Female!!Margin of Error","Clarke County, Georgia!!Percent Female!!Estimate","Clarke County, Georgia!!Percent Female!!Margin of Error","Elbert County, Georgia!!Total!!Estimate","Elbert County, Georgia!!Total!!Margin of Error","Elbert County, Georgia!!Percent!!Estimate","Elbert County, Georgia!!Percent!!Margin of Error","Elbert County, Georgia!!Male!!Estimate","Elbert County, Georgia!!Male!!Margin of Error","Elbert County, Georgia!!Percent Male!!Estimate","Elbert County, Georgia!!Percent Male!!Margin of Error","Elbert County, Georgia!!Female!!Estimate","Elbert County, Georgia!!Female!!Margin of Error","Elbert County, Georgia!!Percent Female!!Estimate","Elbert County, Georgia!!Percent Female!!Margin of Error","Franklin County, Georgia!!Total!!Estimate","Franklin County, Georgia!!Total!!Margin of Error","Franklin County, Georgia!!Percent!!Estimate","Franklin County, Georgia!!Percent!!Margin of Error","Franklin County, Georgia!!Male!!Estimate","Franklin County, Georgia!!Male!!Margin of Error","Franklin County, Georgia!!Percent Male!!Estimate","Franklin County, Georgia!!Percent Male!!Margin of Error","Franklin County, Georgia!!Female!!Estimate","Franklin County, Georgia!!Female!!Margin of Error","Franklin County, Georgia!!Percent Female!!Estimate","Franklin County, Georgia!!Percent Female!!Margin of Error","Habersham County, Georgia!!Total!!Estimate","Habersham County, Georgia!!Total!!Margin of Error","Habersham County, Georgia!!Percent!!Estimate","Habersham County, Georgia!!Percent!!Margin of Error","Habersham County, Georgia!!Male!!Estimate","Habersham County, Georgia!!Male!!Margin of Error","Habersham County, Georgia!!Percent Male!!Estimate","Habersham County, Georgia!!Percent Male!!Margin of Error","Habersham County, Georgia!!Female!!Estimate","Habersham County, Georgia!!Female!!Margin of Error","Habersham County, Georgia!!Percent Female!!Estimate","Habersham County, Georgia!!Percent Female!!Margin of Error","Hart County, Georgia!!Total!!Estimate","Hart County, Georgia!!Total!!Margin of Error","Hart County, Georgia!!Percent!!Estimate","Hart County, Georgia!!Percent!!Margin of Error","Hart County, Georgia!!Male!!Estimate","Hart County, Georgia!!Male!!Margin of Error","Hart County, Georgia!!Percent Male!!Estimate","Hart County, Georgia!!Percent Male!!Margin of Error","Hart County, Georgia!!Female!!Estimate","Hart County, Georgia!!Female!!Margin of Error","Hart County, Georgia!!Percent Female!!Estimate","Hart County, Georgia!!Percent Female!!Margin of Error","Jackson County, Georgia!!Total!!Estimate","Jackson County, Georgia!!Total!!Margin of Error","Jackson County, Georgia!!Percent!!Estimate","Jackson County, Georgia!!Percent!!Margin of Error","Jackson County, Georgia!!Male!!Estimate","Jackson County, Georgia!!Male!!Margin of Error","Jackson County, Georgia!!Percent Male!!Estimate","Jackson County, Georgia!!Percent Male!!Margin of Error","Jackson County, Georgia!!Female!!Estimate","Jackson County, Georgia!!Female!!Margin of Error","Jackson County, Georgia!!Percent Female!!Estimate","Jackson County, Georgia!!Percent Female!!Margin of Error","Madison County, Georgia!!Total!!Estimate","Madison County, Georgia!!Total!!Margin of Error","Madison County, Georgia!!Percent!!Estimate","Madison County, Georgia!!Percent!!Margin of Error","Madison County, Georgia!!Male!!Estimate","Madison County, Georgia!!Male!!Margin of Error","Madison County, Georgia!!Percent Male!!Estimate","Madison County, Georgia!!Percent Male!!Margin of Error","Madison County, Georgia!!Female!!Estimate","Madison County, Georgia!!Female!!Margin of Error","Madison County, Georgia!!Percent Female!!Estimate","Madison County, Georgia!!Percent Female!!Margin of Error","Oconee County, Georgia!!Total!!Estimate","Oconee County, Georgia!!Total!!Margin of Error","Oconee County, Georgia!!Percent!!Estimate","Oconee County, Georgia!!Percent!!Margin of Error","Oconee County, Georgia!!Male!!Estimate","Oconee County, Georgia!!Male!!Margin of Error","Oconee County, Georgia!!Percent Male!!Estimate","Oconee County, Georgia!!Percent Male!!Margin of Error","Oconee County, Georgia!!Female!!Estimate","Oconee County, Georgia!!Female!!Margin of Error","Oconee County, Georgia!!Percent Female!!Estimate","Oconee County, Georgia!!Percent Female!!Margin of Error","Oglethorpe County, Georgia!!Total!!Estimate","Oglethorpe County, Georgia!!Total!!Margin of Error","Oglethorpe County, Georgia!!Percent!!Estimate","Oglethorpe County, Georgia!!Percent!!Margin of Error","Oglethorpe County, Georgia!!Male!!Estimate","Oglethorpe County, Georgia!!Male!!Margin of Error","Oglethorpe County, Georgia!!Percent Male!!Estimate","Oglethorpe County, Georgia!!Percent Male!!Margin of Error","Oglethorpe County, Georgia!!Female!!Estimate","Oglethorpe County, Georgia!!Female!!Margin of Error","Oglethorpe County, Georgia!!Percent Female!!Estimate","Oglethorpe County, Georgia!!Percent Female!!Margin of Error","Rabun County, Georgia!!Total!!Estimate","Rabun County, Georgia!!Total!!Margin of Error","Rabun County, Georgia!!Percent!!Estimate","Rabun County, Georgia!!Percent!!Margin of Error","Rabun County, Georgia!!Male!!Estimate","Rabun County, Georgia!!Male!!Margin of Error","Rabun County, Georgia!!Percent Male!!Estimate","Rabun County, Georgia!!Percent Male!!Margin of Error","Rabun County, Georgia!!Female!!Estimate","Rabun County, Georgia!!Female!!Margin of Error","Rabun County, Georgia!!Percent Female!!Estimate","Rabun County, Georgia!!Percent Female!!Margin of Error","Stephens County, Georgia!!Total!!Estimate","Stephens County, Georgia!!Total!!Margin of Error","Stephens County, Georgia!!Percent!!Estimate","Stephens County, Georgia!!Percent!!Margin of Error","Stephens County, Georgia!!Male!!Estimate","Stephens County, Georgia!!Male!!Margin of Error","Stephens County, Georgia!!Percent Male!!Estimate","Stephens County, Georgia!!Percent Male!!Margin of Error","Stephens County, Georgia!!Female!!Estimate","Stephens County, Georgia!!Female!!Margin of Error","Stephens County, Georgia!!Percent Female!!Estimate","Stephens County, Georgia!!Percent Female!!Margin of Error","Towns County, Georgia!!Total!!Estimate","Towns County, Georgia!!Total!!Margin of Error","Towns County, Georgia!!Percent!!Estimate","Towns County, Georgia!!Percent!!Margin of Error","Towns County, Georgia!!Male!!Estimate","Towns County, Georgia!!Male!!Margin of Error","Towns County, Georgia!!Percent Male!!Estimate","Towns County, Georgia!!Percent Male!!Margin of Error","Towns County, Georgia!!Female!!Estimate","Towns County, Georgia!!Female!!Margin of Error","Towns County, Georgia!!Percent Female!!Estimate","Towns County, Georgia!!Percent Female!!Margin of Error","White County, Georgia!!Total!!Estimate","White County, Georgia!!Total!!Margin of Error","White County, Georgia!!Percent!!Estimate","White County, Georgia!!Percent!!Margin of Error","White County, Georgia!!Male!!Estimate","White County, Georgia!!Male!!Margin of Error","White County, Georgia!!Percent Male!!Estimate","White County, Georgia!!Percent Male!!Margin of Error","White County, Georgia!!Female!!Estimate","White County, Georgia!!Female!!Margin of Error","White County, Georgia!!Percent Female!!Estimate","White County, Georgia!!Percent Female!!Margin of Error"
"        40 to 44 years","1,024","±203","5.7%","±1.1","458","±124","5.0%","±1.3","566","±125","6.3%","±1.4","6,465","±434","7.9%","±0.5","3,327","±313","8.2%","±0.8","3,138","±277","7.5%","±0.7","6,816","±688","5.3%","±0.5","3,472","±455","5.7%","±0.7","3,344","±428","5.0%","±0.6","1,114","±226","5.7%","±1.2","519","±111","5.6%","±1.2","595","±202","5.8%","±2.0","1,278","±206","5.5%","±0.9","636","±162","5.5%","±1.4","642","±146","5.4%","±1.2","2,524","±322","5.5%","±0.7","1,055","±169","4.9%","±0.8","1,469","±282","6.1%","±1.1","1,337","±256","5.2%","±1.0","812","±213","6.3%","±1.7","525","±167","4.0%","±1.3","5,153","±432","7.0%","±0.6","2,644","±317","7.2%","±0.9","2,509","±299","6.8%","±0.8","1,872","±260","6.3%","±0.9","813","±192","5.6%","±1.3","1,059","±139","6.9%","±0.9","3,109","±470","7.6%","±1.1","1,674","±292","8.2%","±1.4","1,435","±293","6.9%","±1.4","648","±178","4.4%","±1.2","349","±125","4.6%","±1.7","299","±116","4.1%","±1.6","844","±147","5.0%","±0.9","440","±94","5.4%","±1.1","404","±107","4.7%","±1.3","1,491","±250","5.6%","±0.9","609","±187","4.8%","±1.5","882","±216","6.4%","±1.6","450","±108","3.7%","±0.9","265","±87","4.5%","±1.5","185","±82","2.9%","±1.3","1,347","±286","4.8%","±1.0","762","±181","5.5%","±1.3","585","±205","4.1%","±1.5"
"        45 to 49 years","1,263","±97","7.0%","±0.5","678","±69","7.4%","±0.8","585","±41","6.5%","±0.5","5,564","±87","6.8%","±0.1","2,762","±76","6.8%","±0.2","2,802","±32","6.7%","±0.1","6,258","±152","4.9%","±0.1","2,930","±53","4.8%","±0.1","3,328","±138","5.0%","±0.2","1,040","±79","5.3%","±0.4","422","±50","4.6%","±0.5","618","±64","6.1%","±0.7","1,367","±108","5.9%","±0.5","637","±60","5.6%","±0.5","730","±92","6.2%","±0.8","2,969","±155","6.5%","±0.3","1,309","±54","6.1%","±0.2","1,660","±122","6.9%","±0.5","1,712","±182","6.6%","±0.7","952","±142","7.4%","±1.1","760","±103","5.9%","±0.8","5,306","±333","7.2%","±0.5","2,727","±198","7.4%","±0.5","2,579","±194","7.0%","±0.5","2,068","±157","6.9%","±0.5","1,022","±85","7.0%","±0.6","1,046","±123","6.8%","±0.8","3,171","±212","7.7%","±0.5","1,609","±175","7.9%","±0.9","1,562","±113","7.6%","±0.5","994","±106","6.7%","±0.7","473","±79","6.3%","±1.1","521","±71","7.2%","±1.0","1,068","±92","6.4%","±0.5","504","±45","6.1%","±0.5","564","±67","6.6%","±0.8","1,619","±142","6.1%","±0.5","831","±106","6.5%","±0.9","788","±85","5.7%","±0.6","559","±33","4.5%","±0.3","270","±22","4.6%","±0.4","289","±22","4.5%","±0.3","1,858","±108","6.7%","±0.4","832","±31","6.0%","±0.2","1,026","±106","7.3%","±0.7"
"        50 to 54 years","1,432","±110","7.9%","±0.6","733","±79","8.0%","±0.9","699","±68","7.8%","±0.8","5,233","±92","6.4%","±0.1","2,579","±75","6.4%","±0.2","2,654","±39","6.4%","±0.1","5,563","±140","4.3%","±0.1","2,652","±36","4.3%","±0.1","2,911","±137","4.3%","±0.2","1,516","±135","7.8%","±0.7","855","±135","9.2%","±1.5","661","±23","6.5%","±0.1","1,671","±136","7.2%","±0.6","922","±127","8.0%","±1.1","749","±62","6.4%","±0.5","2,673","±76","5.8%","±0.2","1,329","±45","6.1%","±0.2","1,344","±63","5.6%","±0.3","1,661","±83","6.4%","±0.3","789","±82","6.2%","±0.6","872","±8","6.7%","±0.1","5,054","±236","6.8%","±0.3","2,539","±140","6.9%","±0.4","2,515","±172","6.8%","±0.5","1,886","±112","6.3%","±0.4","955","±84","6.5%","±0.6","931","±56","6.1%","±0.4","2,859","±190","7.0%","±0.5","1,395","±118","6.9%","±0.6","1,464","±133","7.1%","±0.6","1,092","±147","7.4%","±1.0","525","±121","7.0%","±1.6","567","±78","7.8%","±1.1","972","±30","5.8%","±0.2","493","±25","6.0%","±0.3","479","±16","5.6%","±0.2","1,635","±115","6.1%","±0.4","844","±88","6.6%","±0.7","791","±80","5.7%","±0.6","635","±34","5.2%","±0.3","332","±35","5.7%","±0.6","303","±3","4.7%","±0.1","1,847","±66","6.6%","±0.2","947","±69","6.9%","±0.5","900","±18","6.4%","±0.1"
"        55 to 59 years","1,398","±185","7.7%","±1.0","761","±124","8.3%","±1.3","637","±137","7.1%","±1.5","5,069","±310","6.2%","±0.4","2,353","±211","5.8%","±0.5","2,716","±244","6.5%","±0.6","5,768","±416","4.5%","±0.3","2,918","±299","4.8%","±0.5","2,850","±270","4.3%","±0.4","1,206","±219","6.2%","±1.1","671","±136","7.2%","±1.5","535","±147","5.3%","±1.5","1,776","±217","7.6%","±0.9","949","±157","8.3%","±1.4","827","±144","7.0%","±1.2","2,866","±297","6.3%","±0.6","1,390","±177","6.4%","±0.8","1,476","±204","6.1%","±0.8","1,758","±247","6.8%","±1.0","723","±171","5.6%","±1.3","1,035","±214","8.0%","±1.6","4,179","±431","5.7%","±0.6","2,051","±341","5.6%","±0.9","2,128","±274","5.7%","±0.7","2,518","±312","8.4%","±1.0","1,188","±208","8.1%","±1.4","1,330","±189","8.7%","±1.2","2,707","±345","6.6%","±0.8","1,405","±203","6.9%","±1.0","1,302","±270","6.3%","±1.3","1,302","±135","8.8%","±0.9","584","±104","7.7%","±1.4","718","±90","9.9%","±1.3","1,306","±176","7.8%","±1.1","574","±115","7.0%","±1.4","732","±132","8.6%","±1.6","1,714","±226","6.4%","±0.8","780","±170","6.1%","±1.3","934","±179","6.8%","±1.3","675","±139","5.5%","±1.1","356","±94","6.1%","±1.6","319","±90","4.9%","±1.4","2,319","±339","8.3%","±1.2","1,166","±220","8.5%","±1.6","1,153","±216","8.2%","±1.5"
"        60 to 64 years","1,158","±184","6.4%","±1.0","559","±113","6.1%","±1.2","599","±133","6.7%","±1.5","4,488","±309","5.5%","±0.4","2,220","±218","5.5%","±0.5","2,268","±235","5.4%","±0.6","5,944","±416","4.6%","±0.3","2,628","±299","4.3%","±0.5","3,316","±282","4.9%","±0.4","1,630","±228","8.4%","±1.2","685","±174","7.4%","±1.8","945","±132","9.3%","±1.3","1,497","±224","6.4%","±1.0","683","±156","6.0%","±1.4","814","±148","6.9%","±1.2","2,921","±310","6.4%","±0.7","1,321","±201","6.1%","±0.9","1,600","±204","6.6%","±0.8","1,899","±238","7.4%","±0.9","1,070","±173","8.3%","±1.4","829","±194","6.4%","±1.5","4,742","±397","6.4%","±0.5","2,286","±305","6.2%","±0.8","2,456","±268","6.6%","±0.7","1,584","±280","5.3%","±0.9","819","±170","5.6%","±1.2","765","±184","5.0%","±1.2","2,495","±299","6.1%","±0.7","1,176","±189","5.8%","±0.9","1,319","±264","6.4%","±1.3","905","±153","6.1%","±1.0","549","±118","7.3%","±1.6","356","±99","4.9%","±1.4","1,345","±164","8.0%","±1.0","672","±108","8.2%","±1.3","673","±109","7.9%","±1.3","1,918","±223","7.2%","±0.8","941","±175","7.3%","±1.4","977","±168","7.1%","±1.2","1,150","±134","9.3%","±1.1","469","±94","8.0%","±1.6","681","±88","10.5%","±1.4","1,828","±316","6.6%","±1.1","797","±227","5.8%","±1.6","1,031","±181","7.3%","±1.3"
"        65 to 69 years","898","±166","5.0%","±0.9","405","±115","4.4%","±1.3","493","±90","5.5%","±1.0","3,932","±330","4.8%","±0.4","1,793","±201","4.4%","±0.5","2,139","±200","5.1%","±0.5","4,809","±396","3.8%","±0.3","1,882","±277","3.1%","±0.5","2,927","±279","4.4%","±0.4","1,233","±250","6.3%","±1.3","528","±138","5.7%","±1.5","705","±162","6.9%","±1.6","1,155","±212","5.0%","±0.9","458","±111","4.0%","±1.0","697","±162","5.9%","±1.4","2,930","±255","6.4%","±0.6","1,529","±220","7.1%","±1.0","1,401","±193","5.8%","±0.8","1,846","±317","7.2%","±1.2","727","±168","5.7%","±1.3","1,119","±225","8.6%","±1.7","3,765","±278","5.1%","±0.4","1,674","±218","4.5%","±0.6","2,091","±195","5.6%","±0.5","1,906","±183","6.4%","±0.6","945","±135","6.5%","±0.9","961","±157","6.3%","±1.0","2,111","±273","5.1%","±0.7","1,016","±223","5.0%","±1.1","1,095","±178","5.3%","±0.9","802","±145","5.4%","±1.0","396","±84","5.2%","±1.1","406","±107","5.6%","±1.5","1,305","±203","7.8%","±1.2","611","±121","7.4%","±1.5","694","±125","8.1%","±1.5","1,944","±304","7.3%","±1.1","985","±206","7.7%","±1.6","959","±168","6.9%","±1.2","1,146","±164","9.3%","±1.3","523","±97","8.9%","±1.7","623","±120","9.6%","±1.9","1,963","±250","7.0%","±0.9","890","±161","6.5%","±1.2","1,073","±169","7.6%","±1.2"
"        70 to 74 years","996","±158","5.5%","±0.9","486","±113","5.3%","±1.2","510","±83","5.7%","±0.9","2,736","±322","3.3%","±0.4","1,258","±202","3.1%","±0.5","1,478","±191","3.5%","±0.5","3,989","±374","3.1%","±0.3","1,957","±274","3.2%","±0.4","2,032","±273","3.0%","±0.4","1,110","±200","5.7%","±1.0","531","±101","5.7%","±1.1","579","±146","5.7%","±1.4","1,363","±182","5.9%","±0.8","688","±107","6.0%","±0.9","675","±140","5.7%","±1.2","2,090","±260","4.6%","±0.6","942","±201","4.4%","±0.9","1,148","±196","4.8%","±0.8","1,551","±241","6.0%","±0.9","808","±155","6.3%","±1.2","743","±163","5.7%","±1.3","2,596","±283","3.5%","±0.4","1,445","±240","3.9%","±0.7","1,151","±160","3.1%","±0.4","1,259","±177","4.2%","±0.6","577","±112","4.0%","±0.8","682","±143","4.5%","±0.9","1,910","±302","4.7%","±0.7","958","±234","4.7%","±1.1","952","±155","4.6%","±0.8","812","±152","5.5%","±1.0","386","±107","5.1%","±1.4","426","±107","5.9%","±1.5","1,494","±208","8.9%","±1.2","771","±128","9.4%","±1.5","723","±124","8.5%","±1.5","1,389","±290","5.2%","±1.1","560","±161","4.4%","±1.3","829","±207","6.0%","±1.5","1,189","±165","9.7%","±1.3","563","±97","9.6%","±1.7","626","±120","9.7%","±1.9","1,886","±260","6.8%","±0.9","984","±160","7.1%","±1.1","902","±176","6.4%","±1.3"
"        75 to 79 years","627","±101","3.5%","±0.6","283","±77","3.1%","±0.8","344","±64","3.8%","±0.7","1,603","±235","2.0%","±0.3","685","±118","1.7%","±0.3","918","±184","2.2%","±0.4","2,790","±266","2.2%","±0.2","1,147","±138","1.9%","±0.2","1,643","±208","2.5%","±0.3","800","±166","4.1%","±0.9","400","±114","4.3%","±1.2","400","±133","3.9%","±1.3","833","±127","3.6%","±0.5","358","±85","3.1%","±0.7","475","±122","4.0%","±1.0","1,355","±173","3.0%","±0.4","633","±129","2.9%","±0.6","722","±134","3.0%","±0.6","1,311","±220","5.1%","±0.9","551","±106","4.3%","±0.8","760","±196","5.9%","±1.5","2,514","±307","3.4%","±0.4","1,049","±162","2.9%","±0.4","1,465","±222","4.0%","±0.6","1,021","±173","3.4%","±0.6","551","±108","3.8%","±0.7","470","±110","3.1%","±0.7","968","±204","2.4%","±0.5","347","±116","1.7%","±0.6","621","±151","3.0%","±0.7","485","±122","3.3%","±0.8","123","±61","1.6%","±0.8","362","±88","5.0%","±1.2","846","±179","5.1%","±1.1","451","±132","5.5%","±1.6","395","±82","4.6%","±1.0","965","±173","3.6%","±0.6","505","±97","3.9%","±0.8","460","±134","3.3%","±1.0","961","±144","7.8%","±1.2","411","±99","7.0%","±1.7","550","±101","8.5%","±1.6","1,245","±186","4.5%","±0.7","742","±110","5.4%","±0.8","503","±152","3.6%","±1.1"
"        80 to 84 years","281","±93","1.6%","±0.5","154","±67","1.7%","±0.7","127","±63","1.4%","±0.7","967","±182","1.2%","±0.2","349","±122","0.9%","±0.3","618","±118","1.5%","±0.3","1,304","±188","1.0%","±0.1","463","±111","0.8%","±0.2","841","±158","1.3%","±0.2","428","±120","2.2%","±0.6","219","±85","2.4%","±0.9","209","±91","2.1%","±0.9","476","±112","2.0%","±0.5","203","±65","1.8%","±0.6","273","±88","2.3%","±0.7","1,059","±164","2.3%","±0.4","454","±114","2.1%","±0.5","605","±138","2.5%","±0.6","713","±170","2.8%","±0.7","325","±114","2.5%","±0.9","388","±152","3.0%","±1.2","847","±185","1.1%","±0.3","407","±142","1.1%","±0.4","440","±109","1.2%","±0.3","505","±182","1.7%","±0.6","244","±120","1.7%","±0.8","261","±104","1.7%","±0.7","645","±191","1.6%","±0.5","217","±106","1.1%","±0.5","428","±153","2.1%","±0.7","413","±104","2.8%","±0.7","242","±63","3.2%","±0.8","171","±67","2.4%","±0.9","584","±130","3.5%","±0.8","348","±100","4.2%","±1.2","236","±81","2.8%","±0.9","327","±119","1.2%","±0.4","124","±67","1.0%","±0.5","203","±100","1.5%","±0.7","381","±100","3.1%","±0.8","191","±81","3.3%","±1.4","190","±68","2.9%","±1.0","742","±177","2.7%","±0.6","187","±80","1.4%","±0.6","555","±156","3.9%","±1.1"
"        85 years and over","230","±68","1.3%","±0.4","80","±43","0.9%","±0.5","150","±55","1.7%","±0.6","982","±181","1.2%","±0.2","421","±125","1.0%","±0.3","561","±141","1.3%","±0.3","1,352","±236","1.1%","±0.2","434","±112","0.7%","±0.2","918","±192","1.4%","±0.3","411","±140","2.1%","±0.7","67","±49","0.7%","±0.5","344","±125","3.4%","±1.2","512","±172","2.2%","±0.7","142","±78","1.2%","±0.7","370","±147","3.1%","±1.2","921","±166","2.0%","±0.4","385","±93","1.8%","±0.4","536","±127","2.2%","±0.5","418","±137","1.6%","±0.5","172","±98","1.3%","±0.8","246","±99","1.9%","±0.8","795","±247","1.1%","±0.3","277","±88","0.8%","±0.2","518","±201","1.4%","±0.5","428","±138","1.4%","±0.5","85","±60","0.6%","±0.4","343","±111","2.2%","±0.7","668","±195","1.6%","±0.5","441","±140","2.2%","±0.7","227","±117","1.1%","±0.6","170","±72","1.2%","±0.5","50","±39","0.7%","±0.5","120","±62","1.7%","±0.9","498","±107","3.0%","±0.6","147","±57","1.8%","±0.7","351","±92","4.1%","±1.1","598","±179","2.2%","±0.7","171","±86","1.3%","±0.7","427","±153","3.1%","±1.1","463","±119","3.8%","±1.0","215","±79","3.7%","±1.4","248","±83","3.8%","±1.3","496","±160","1.8%","±0.6","222","±108","1.6%","±0.8","274","±109","1.9%","±0.8"
"    SELECTED AGE CATEGORIES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        5 to 14 years","2,297","±143","12.7%","±0.8","1,218","±130","13.4%","±1.4","1,079","±91","12.1%","±0.9","12,251","±32","14.9%","±0.1","6,232","±34","15.4%","±0.1","6,019","±12","14.4%","±0.1","12,448","±114","9.7%","±0.1","6,346","±138","10.4%","±0.2","6,102","±88","9.1%","±0.1","2,385","±71","12.3%","±0.4","1,113","±56","12.0%","±0.6","1,272","±66","12.5%","±0.6","3,056","±41","13.1%","±0.2","1,531","±61","13.4%","±0.5","1,525","±76","12.9%","±0.6","5,765","±90","12.6%","±0.2","2,896","±107","13.4%","±0.5","2,869","±113","11.9%","±0.4","3,322","±287","12.9%","±1.1","1,735","±232","13.5%","±1.7","1,587","±110","12.2%","±0.8","10,880","±55","14.7%","±0.1","5,579","±39","15.2%","±0.1","5,301","±44","14.3%","±0.1","4,079","±250","13.6%","±0.8","1,959","±105","13.4%","±0.6","2,120","±193","13.8%","±1.3","6,521","±193","15.9%","±0.5","3,491","±143","17.2%","±0.7","3,030","±151","14.7%","±0.7","1,857","±93","12.6%","±0.6","1,023","±110","13.6%","±1.3","834","±81","11.5%","±1.0","1,526","±80","9.1%","±0.5","740","±79","9.0%","±0.9","786","±55","9.2%","±0.6","3,155","±151","11.8%","±0.6","1,502","±118","11.7%","±0.9","1,653","±176","12.0%","±1.2","866","±60","7.0%","±0.5","435","±35","7.4%","±0.6","431","±52","6.7%","±0.7","3,116","±159","11.2%","±0.6","1,552","±127","11.3%","±0.9","1,564","±122","11.1%","±0.8"
"        15 to 17 years","839","±102","4.6%","±0.6","496","±100","5.4%","±1.1","343","±38","3.8%","±0.4","3,660","±15","4.5%","±0.1","1,860","±38","4.6%","±0.1","1,800","±32","4.3%","±0.1","3,319","±102","2.6%","±0.1","1,765","±98","2.9%","±0.2","1,554","±25","2.3%","±0.1","721","±37","3.7%","±0.2","336","±63","3.6%","±0.7","385","±60","3.8%","±0.6","841","±88","3.6%","±0.4","434","±79","3.8%","±0.7","407","±35","3.5%","±0.3","1,868","±61","4.1%","±0.1","883","±95","4.1%","±0.4","985","±91","4.1%","±0.4","828","±94","3.2%","±0.4","436","±77","3.4%","±0.6","392","±69","3.0%","±0.5","3,283","±44","4.4%","±0.1","1,678","±101","4.6%","±0.3","1,605","±106","4.3%","±0.3","1,163","±235","3.9%","±0.8","568","±84","3.9%","±0.6","595","±217","3.9%","±1.4","2,320","±151","5.7%","±0.4","1,071","±93","5.3%","±0.4","1,249","±135","6.0%","±0.7","498","±48","3.4%","±0.3","276","±37","3.7%","±0.5","222","±46","3.1%","±0.6","547","±70","3.3%","±0.4","259","±44","3.2%","±0.5","288","±52","3.4%","±0.6","946","±132","3.6%","±0.5","414","±27","3.2%","±0.1","532","±132","3.8%","±1.0","282","±30","2.3%","±0.2","139","±15","2.4%","±0.3","143","±25","2.2%","±0.4","992","±53","3.6%","±0.2","518","±29","3.8%","±0.2","474","±43","3.4%","±0.3"
"        Under 18 years","4,095","±90","22.7%","±0.5","2,167","±127","23.8%","±1.1","1,928","±116","21.6%","±1.1","21,328","*****","26.0%","*****","10,886","±52","26.9%","±0.1","10,442","±51","25.1%","±0.1","22,150","±42","17.3%","±0.1","11,401","±92","18.6%","±0.1","10,749","±96","16.0%","±0.1","4,236","±22","21.8%","±0.1","2,081","±96","22.5%","±0.8","2,155","±101","21.2%","±0.8","5,118","±80","22.0%","±0.3","2,652","±103","23.1%","±0.8","2,466","±70","20.9%","±0.5","10,344","±32","22.6%","±0.1","5,089","±145","23.5%","±0.6","5,255","±146","21.8%","±0.5","5,395","±104","20.9%","±0.4","2,866","±152","22.3%","±1.0","2,529","±111","19.5%","±0.7","18,821","*****","25.5%","*****","9,680","±146","26.3%","±0.3","9,141","±145","24.7%","±0.3","6,958","±57","23.3%","±0.2","3,291","±151","22.6%","±0.8","3,667","±159","23.9%","±0.8","10,925","*****","26.6%","*****","5,672","±125","27.9%","±0.5","5,253","±125","25.4%","±0.5","3,115","±115","21.1%","±0.8","1,715","±95","22.7%","±1.1","1,400","±91","19.4%","±1.0","2,819","*****","16.8%","*****","1,348","±76","16.4%","±0.8","1,471","±76","17.3%","±0.7","5,787","±205","21.7%","±0.8","2,751","±144","21.5%","±0.9","3,036","±246","22.0%","±1.4","1,549","±52","12.6%","±0.4","761","±111","13.0%","±1.7","788","±125","12.2%","±1.7","5,454","±165","19.6%","±0.6","2,815","±167","20.4%","±1.2","2,639","±110","18.7%","±0.7"
